year,month,country,calorie_category,flavor,zone,product_code,product_name,sales,source
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,120985,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,38,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,57,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,19464,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,31380,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,10508,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,4075,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Sep,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,4253,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Oct,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,1004,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,4100,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,3023,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,16585,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,9980,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Sep,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,21812,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,17462,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,175700,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,115520,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,3125,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Oct,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,178276,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,94,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,934659,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,11961,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,4516,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,2369,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Verde,Centro,206054370,Tamal mix,5739,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Verde,Centro,206054370,Tamal mix,4693,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,20082,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,257,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,33,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,14641,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,14717,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,17357,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,12790,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,285238,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,29933,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,366,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,153861,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Oct,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,135677,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,27569,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,936566,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Dec,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,342835,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1143511,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1068,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,16226,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Oct,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,26003,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Dec,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,29936,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,646,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,5341,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,175843,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,4388,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1028337,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,303273,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,5865,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jan,Mexico,Regular,Verde,Centro,206054370,Tamal mix,6597,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,20721,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,409089,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,430584,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,128659,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,9430,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,364605,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,147254,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,72,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1247,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,460,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,17896,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,11764,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,31791,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Oct,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,634,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,12731,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1489,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,27696,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,588,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,375,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,10209,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Apr,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,4503,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,3916,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,330,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Sep,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,21171,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,414994,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,45,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,50,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,20978,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,575,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,684,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,167700,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,186524,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,60976,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,99827,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Sep,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1120514,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Oct,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1065967,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,4463,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Dec,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,15995,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1017,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,19980,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,95,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,84,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,2461,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Cajeta,Centro,ABYT055818,Atole mix,2189,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,147,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,127427,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1206,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Sep,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,5630,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Dec,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1270901,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jan,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,783889,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1182312,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,5154,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,20104,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,19155,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,8266,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,17239,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,13962,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,13092,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,4015,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,369162,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,12285,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,May,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,33298,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,38285,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,52806,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,199855,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,184,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Mar,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,239515,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1113,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,271,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,15034,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,171140,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,291631,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,1136024,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,3210,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,4708,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,20902,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,15955,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Nov,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,16376,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Feb,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,16082,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,34611,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jul,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,28297,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2020,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,661286,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,181867,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Aug,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,128653,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Apr,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,47,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
2019,Jun,Mexico,Regular,Arroz,Centro,ABYT057271,Atole mix,23,tamales_inc/ventas_mensuales_tamales_inc/mx/20200801/csv/Centro/ventas_mensuales_Centro.csv
